Word,posfreq,negfreq,"p(w,pos)","p(w,neg)",lambda,log_likelihood
bank,1,9,4.523761054941078e-05,0.00022672652246859837,0.19952500508923118,-1.6118157117133305
anz,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
offshor,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
gottolovebank,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
prokabaddi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
koel,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mallick,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
anthem,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ff__special,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
acha,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
banda,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
✌,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bhi,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
achi,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
krta,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
voic,3,9,9.047522109882156e-05,0.00022672652246859837,0.39905001017846237,-0.9186685311533851
birthdaypres,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
emon,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
blood,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
wherev,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
separ,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
sethi,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
usagi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
looov,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
kamaal,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
amm,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
insha'allah,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wil,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nwb,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
analyz,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
x15,1,35,4.523761054941078e-05,0.0008162154808869542,0.05542361252478644,-2.8927495571753945
berni,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
uncount,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
unlimit,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
postiv,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
deepthroat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
harrog,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jet,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
supplier,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
7th,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
cinepambata,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mechan,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
entri,4,4,0.00011309402637352695,0.00011336326123429919,0.9976250254461559,-0.002377799279229984
headrest,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pit,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
stan,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
lee,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
kuffar,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
cell,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
media,4,1,0.00011309402637352695,4.5345304493719674e-05,2.49406256361539,0.9139129325949251
diarrhea,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
immigr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
lice,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
baz,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yell,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
erm,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
navig,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
night',2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
sky,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
studi,6,2,0.00015833163692293773,6.801795674057951e-05,2.3277917260410304,0.8449200611079736
min,9,7,0.0002261880527470539,0.0001813812179748787,1.247031281807695,0.2207657520349798
leia,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hologram,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
r2d2,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
obi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wan,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
tato,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
bulat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hungri,2,19,6.785641582411617e-05,0.00045345304493719674,0.14964375381692338,-1.8994977841651113
lesley,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
=:,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
happiest,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
nairobi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hrdstellobama,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
region,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
civil,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
societi,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
dialogu,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
roof,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
woah,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
fucker,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
scan,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pile,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
x12,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
oil,4,1,0.00011309402637352695,4.5345304493719674e-05,2.49406256361539,0.9139129325949251
canva,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
pad,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
killer,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
henessydiari,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
aku,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
bakal,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
liat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
merri,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fellow,4,2,0.00011309402637352695,6.801795674057951e-05,1.6627083757435932,0.5084478244867606
nailedit,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ourdisneyinfin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ibiza,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
birthdaymoneyforjesusjuic,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
iamca,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
eagerli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
insyaallah,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
goldcoast,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
went,12,32,0.00029404446857117007,0.0007481975241463747,0.39300379790303114,-0.9339360032841735
opossum,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
thru,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
bush,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
ain't,5,5,0.00013571283164823234,0.00013603591348115902,0.9976250254461559,-0.002377799279229984
squat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
24,4,11,0.00011309402637352695,0.00027207182696231805,0.4156770939358983,-0.87784653663313
01:15,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mist,4,0,0.00011309402637352695,2.2672652246859837e-05,4.98812512723078,1.6070601131548705
45gameplay,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
ilovey,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
develop,3,5,9.047522109882156e-05,0.00013603591348115902,0.6650833502974373,-0.4078429073873944
spain,2,4,6.785641582411617e-05,0.00011336326123429919,0.5985750152676935,-0.5132034230452207
bu,3,5,9.047522109882156e-05,0.00013603591348115902,0.6650833502974373,-0.4078429073873944
cardi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
everytim,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
workout,6,1,0.00015833163692293773,4.5345304493719674e-05,3.491687589061546,1.250385169216138
friyay,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
fitfa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
5g,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
liker,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nominier,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
und,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
cancel,1,10,4.523761054941078e-05,0.0002493991747154582,0.18138636826293744,-1.7071258915176553
pardon,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
okok,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
concern,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
izzat,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wese,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
khawateen,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sath,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
mana,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
kar,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
deya,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
1tb,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
🍰,5,0,0.00013571283164823234,2.2672652246859837e-05,5.985750152676935,1.789381669948825
q,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
blond,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
box,3,8,9.047522109882156e-05,0.00020405387022173855,0.4433889001982915,-0.8133080154955588
cheerio,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
donut,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
firm,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
kianweareproud,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nooow,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
sharm,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
al_master_band,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
yeeeyyy,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
barsostay,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
lipstick,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
cran,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
vodka,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
gimm,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
mcdo,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
kev,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
twinx,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
16,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
racist,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hulk,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
phl,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
abu,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
dhabi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hihihi,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
teamjanuaryclaim,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
godonna,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
leviboard,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sn16,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
9dg,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fever,2,7,6.785641582411617e-05,0.0001813812179748787,0.37410938454230847,-0.9832070522909563
dunno,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
😷,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
anchor,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sea,4,1,0.00011309402637352695,4.5345304493719674e-05,2.49406256361539,0.9139129325949251
spin,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
yoga,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
sport,4,0,0.00011309402637352695,2.2672652246859837e-05,4.98812512723078,1.6070601131548705
massag,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
ouch,2,3,6.785641582411617e-05,9.069060898743935e-05,0.7482187690846169,-0.29005987173101094
osteopath,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
trainer,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
elev,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
promot,5,3,0.00013571283164823234,9.069060898743935e-05,1.4964375381692339,0.40308730882893434
mango,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
lassi',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
monty',1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
marvel,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
suspect,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
meant,3,6,9.047522109882156e-05,0.00015870856572801887,0.570071443112089,-0.5619935872146529
russia,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
incent,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
vege,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
broken,3,11,9.047522109882156e-05,0.00027207182696231805,0.33254167514871863,-1.1009900879473398
girlfriend,4,2,0.00011309402637352695,6.801795674057951e-05,1.6627083757435932,0.5084478244867606
(-:,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
christ,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
choir,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sunglass,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
jacki,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
bg,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
img,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
circl,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
crop,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
font,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
4am,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
low,6,8,0.00015833163692293773,0.00020405387022173855,0.7759305753470102,-0.2536922275601361
insecur,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
nh,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
devolut,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
patriot,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
judith,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
district,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
council,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
mam,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
ideal,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
weekli,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
idol,3,2,9.047522109882156e-05,6.801795674057951e-05,1.3301667005948745,0.2853042731725509
req,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fridayloug,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
brother,4,10,0.00011309402637352695,0.0002493991747154582,0.4534659206573436,-0.7908351596435002
aaaahhh,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
traffic,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
reliev,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
16.20,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sharethelov,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
highvalu,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
therver,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
85552,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hornykik,2,17,6.785641582411617e-05,0.0004081077404434771,0.16627083757435931,-1.794137268507285
bestoftheday,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
premiostumundo,2,2,6.785641582411617e-05,6.801795674057951e-05,0.9976250254461559,-0.002377799279229984
oralsex,1,4,4.523761054941078e-05,0.00011336326123429919,0.39905001017846237,-0.9186685311533851
va,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
642,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
orgasm,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
hannib,3,3,9.047522109882156e-05,9.069060898743935e-05,0.9976250254461559,-0.002377799279229984
phonesex,1,2,4.523761054941078e-05,6.801795674057951e-05,0.6650833502974373,-0.4078429073873944
awesome-o,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
idownload,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
indiankultur,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
oppos,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
anniversari,5,1,0.00013571283164823234,4.5345304493719674e-05,2.9928750763384677,1.0962344893888796
memori,3,5,9.047522109882156e-05,0.00013603591348115902,0.6650833502974373,-0.4078429073873944
photoset,3,0,9.047522109882156e-05,2.2672652246859837e-05,3.9905001017846238,1.3839165618406606
sadomasochistsparadis,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
wynter,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
outtak,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
sadomasochist,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
paradis,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
iger,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
leicaq,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
leica,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
crowdfund,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
goal,2,5,6.785641582411617e-05,0.00013603591348115902,0.49881251272307797,-0.6955249798391753
biker,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hoodi,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
sin,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
calum,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
constantli,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
da'esh,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
co-ord,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
fsa,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
estat,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
ima,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
italian,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
msged,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
stick,2,1,6.785641582411617e-05,4.5345304493719674e-05,1.4964375381692339,0.40308730882893434
chiquito,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
14,1,3,4.523761054941078e-05,9.069060898743935e-05,0.49881251272307797,-0.6955249798391753
review,9,3,0.0002261880527470539,9.069060898743935e-05,2.49406256361539,0.9139129325949251
dope,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
sneaker,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nike,1,1,4.523761054941078e-05,4.5345304493719674e-05,0.9976250254461559,-0.002377799279229984
nikeorigin,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
nikeindonesia,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
pierojogg,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
skoy,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
ourdaughtersourprid,5,0,0.00013571283164823234,2.2672652246859837e-05,5.985750152676935,1.789381669948825
papa,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
jr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
hsr,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
user,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
base,3,1,9.047522109882156e-05,4.5345304493719674e-05,1.9952500508923119,0.6907693812807153
evolut,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
goodyear,1,0,4.523761054941078e-05,2.2672652246859837e-05,1.9952500508923119,0.6907693812807153
tyre,2,0,6.785641582411617e-05,2.2672652246859837e-05,2.9928750763384677,1.0962344893888796
